Mcg,Gvh,Alm,Mit,Erl,Pox,Vac,Nuc,Class
0.22,0.53,0.36,0.22,0.5,0.0,0.54,0.31,negative
0.7336619266136629,0.5975702981875732,0.3897535550397528,0.246338073386337,0.5,0.0,0.5202464449602473,0.246338073386337,positive
0.65,0.66,0.37,0.12,0.5,0.0,0.52,0.27,negative
0.35,0.56,0.36,0.3,0.5,0.0,0.53,0.25,negative
0.3411188132062677,0.3777623735874645,0.4505594066031338,0.19,0.5,0.0,0.5105594066031339,0.22,positive
0.58,0.51,0.63,0.2,0.5,0.0,0.5,0.42,negative
0.3500222369309729,0.3599555261380542,0.4550111184654865,0.19,0.5,0.0,0.5150111184654864,0.22,positive
0.35,0.49,0.47,0.22,0.5,0.0,0.5,0.28,negative
0.35,0.46,0.49,0.15,1.0,0.0,0.55,0.35,negative
0.37,0.41,0.45,0.14,0.5,0.0,0.47,0.22,negative
0.49,0.38,0.56,0.09,0.5,0.0,0.46,0.22,negative
0.7427606848815117,0.5172393151184882,0.4368983865613438,0.2544852815218477,0.5,0.0,0.5093114916008399,0.4368983865613438,positive
0.356493619318503,0.3470127613629941,0.4582468096592515,0.19,0.5,0.0,0.5182468096592515,0.22,positive
0.419436705923691,0.3958873411847382,0.4341126588152618,0.1780844941114463,0.5,0.0,0.5139718352961845,0.22,positive
0.43,0.28,0.53,0.34,0.5,0.0,0.55,0.57,negative
0.7077347312568659,0.562265268743134,0.37867365628433,0.2518778500549281,0.5,0.0,0.5222652687431341,0.2313263437156699,positive
0.89,0.81,0.36,0.71,0.5,0.0,0.55,0.63,negative
0.34,0.46,0.57,0.09,0.5,0.0,0.55,0.22,negative
0.64,0.62,0.49,0.15,0.5,0.0,0.53,0.22,negative
0.29,0.32,0.58,0.15,0.5,0.0,0.5,0.3,negative
0.51,0.34,0.43,0.18,0.5,0.0,0.48,0.25,negative
0.53,0.51,0.54,0.21,0.5,0.0,0.45,0.22,negative
0.3824085144461094,0.4268936191367274,0.457242552345309,0.1541361714820364,0.5689361913672747,0.0,0.5031063808632725,0.2975914855538905,positive
0.34,0.25,0.55,0.28,0.5,0.0,0.51,0.49,negative
0.47,0.45,0.51,0.33,0.5,0.0,0.46,0.26,negative
0.5,0.46,0.64,0.36,0.5,0.0,0.49,0.22,negative
0.56,0.68,0.52,0.39,0.5,0.0,0.36,0.22,negative
0.7067607891763629,0.6108453213070698,0.3640845321307069,0.2022535963921209,0.5,0.0,0.5518309357385861,0.22,positive
0.3716932439775319,0.4209406910986288,0.4596237235605485,0.1505644146591773,0.5094069109862882,0.0,0.5090593089013712,0.3083067560224681,positive
0.6965921103341639,0.5633519724164591,0.3799440827506229,0.2431842206683279,0.5,0.0,0.5334078896658361,0.22,positive
0.55,0.49,0.45,0.18,0.5,0.0,0.49,0.22,negative
0.7924644092274146,0.7284359366093461,0.3375355907725855,0.3173932276822435,0.5,0.0,0.5205213544635513,0.22,positive
0.7800524726700336,0.74,0.5499737636649832,0.3520314836020202,0.5,0.0,0.5180209890680135,0.283958021863973,positive
0.51,0.39,0.58,0.19,0.5,0.0,0.47,0.22,negative
0.7394972479299805,0.6136174318074465,0.3853770640525146,0.2405027520700194,0.5,0.0,0.5246229359474854,0.2405027520700194,positive
0.5242282758878409,0.4298573275700994,0.4159143965420596,0.1639429310280397,0.5985732757009943,0.0,0.5081712069158807,0.22,positive
0.49,0.6,0.43,0.56,0.5,0.0,0.36,0.22,negative
0.27,0.49,0.36,0.26,0.5,0.0,0.49,0.26,negative
0.6772613504758759,0.57,0.3551590996827494,0.19,0.5,0.0,0.5527386495241242,0.2321022507931263,positive
0.5986632071791227,0.5855902758185965,0.4179513790929824,0.1666145862721052,0.5,0.0,0.5222048620907018,0.2310243104535087,positive
0.6905849456606912,0.5697075271696543,0.39,0.1923397826427647,0.5,0.0,0.4811698913213823,0.3850279618841249,positive
0.3448671813363794,0.3824335906681897,0.4471239383012304,0.1906637065458699,0.5,0.0,0.50977876448471,0.22,positive
0.5537086406560292,0.4981417591510211,0.3222204797684603,0.2170393603087195,0.5,0.0,0.5,0.22,positive
0.762689934044351,0.6511704616895432,0.3834496702217548,0.2495892744878607,0.5,0.0,0.5480698021330529,0.22,positive
0.7563900795510412,0.6620581750122907,0.3714439681795835,0.2236099204489588,0.5,0.0,0.5385560318204166,0.22,positive
0.51,0.48,0.58,0.22,0.5,0.0,0.5,0.28,negative
0.5,0.45,0.53,0.21,0.5,0.0,0.28,0.22,negative
0.4926135955638434,0.5193428481235092,0.4433646262798329,0.1700938788394987,0.5,0.0,0.5166353737201671,0.22,positive
0.6975160399622462,0.57,0.3416559733585025,0.19,0.5,0.0,0.5324839600377538,0.2658600666037436,positive
0.53,0.44,0.51,0.33,0.5,0.0,0.52,0.22,negative
0.42,0.25,0.6,0.14,0.5,0.0,0.45,0.22,negative
0.42,0.42,0.55,0.31,0.5,0.0,0.43,0.22,negative
0.5274097761616978,0.5511132738867676,0.4418517488625348,0.1655552465876046,0.5,0.0,0.5181482511374651,0.22,positive
0.4,0.45,0.45,0.15,0.5,0.0,0.53,0.48,negative
0.8548176463177573,0.74,0.5125911768411213,0.3968905877906544,0.5,0.0,0.547927058527103,0.2241458829457941,positive
0.5423614125122133,0.6084257249918578,0.4307871375040711,0.1569290458346903,0.5,0.0,0.5169290458346903,0.22,positive
0.49,0.46,0.54,0.18,0.5,0.0,0.35,0.22,negative
0.7019061281425467,0.5719941330089091,0.3540176009732725,0.1600880048663624,0.5,0.0,0.5540176009732726,0.22,positive
0.7652836779611025,0.6276050221658146,0.344296233375639,0.3861238552876194,0.5,0.0,0.5828887001269172,0.2685924667512781,positive
0.5206766070278429,0.4703383035139214,0.3432365503926383,0.2146377191401604,0.5,0.0,0.5017874269532798,0.22,positive
0.8075818918773676,0.5785988682423354,0.3342033952729936,0.0610169763649678,0.5,0.0,0.5342033952729937,0.22,positive
0.8804842965941858,0.7041524809601748,0.4639103326630819,0.4230448336684591,0.5,0.0,0.5474394629257268,0.22,positive
0.5849250353617652,0.5042428773495801,0.323560719337395,0.2146589209939074,0.5,0.0,0.5053410790060926,0.2289017983434875,positive
0.6917089777339038,0.5645727555665241,0.3762817333004279,0.2334179554678077,0.5,0.0,0.5382910222660962,0.22,positive
0.4,0.66,0.34,0.21,0.5,0.0,0.52,0.26,negative
0.4934324587943048,0.4567162293971524,0.3593353652579108,0.2109226080174052,0.5,0.0,0.5030257973275316,0.22,positive
0.7455042440353347,0.6301366710971704,0.380871816973499,0.2344957559646653,0.5,0.0,0.529128183026501,0.2344957559646653,positive
0.7165622438841194,0.5744369365450627,0.3873751024463522,0.2634377561158806,0.5,0.0,0.5226248975536478,0.22,positive
0.8535242539358597,0.742590298425656,0.4853921649562672,0.3961145523615159,0.5,0.0,0.5448194031486878,0.22,positive
0.7634187216603868,0.646068948377292,0.3870936083019343,0.2576059382642555,0.5,0.0,0.5502561649811606,0.22,positive
0.3814763739552805,0.5864074223515678,0.4140945041788778,0.1442618130223597,0.5,0.0,0.5042618130223597,0.2583563172012376,positive
0.7719343885213855,0.576787337743374,0.4296719426069275,0.3241968344358435,0.5,0.0,0.562262445914458,0.2683597130346375,positive
0.54,0.53,0.48,0.14,0.5,0.0,0.49,0.33,negative
0.7417859081920769,0.6153895046225035,0.3943508256291608,0.3838632661787624,0.5,0.0,0.5546104953774964,0.22,positive
0.8813968419004501,0.6995343860331833,0.5680931227933633,0.4290243507269967,0.5,0.0,0.5504656139668167,0.2352550176530933,positive
0.678782840970598,0.57,0.354144772686268,0.19,0.5,0.0,0.551217159029402,0.2346380682843301,positive
0.32,0.36,0.28,0.38,0.5,0.0,0.5,0.4,negative
0.7223953414158646,0.6282170460176273,0.3658217046017627,0.2074651138052882,0.5,0.0,0.5483565907964746,0.22,positive
0.41,0.6,0.53,0.29,0.5,0.0,0.47,0.43,negative
0.9660481751622514,0.6955099755949218,0.2952690997836648,0.4292209246214133,0.5,0.0,0.3750282239724076,0.22,positive
0.59,0.49,0.45,0.22,0.5,0.0,0.45,0.31,negative
0.7333269454011839,0.6113192798826047,0.3806692218395264,0.246673054598816,0.5,0.0,0.5293307781604736,0.22,positive
0.5,0.43,0.5,0.17,0.5,0.0,0.46,0.47,negative
0.52,0.46,0.34,0.2,0.5,0.0,0.51,0.25,negative
0.49,0.48,0.52,0.2,0.5,0.0,0.55,0.22,negative
0.59,0.51,0.47,0.21,0.5,0.0,0.47,0.22,negative
0.7603065250220581,0.7357086496911871,0.5557086496911872,0.3396934749779419,0.5,0.0,0.5118391501323484,0.2975477998235355,positive
0.41,0.52,0.41,0.11,0.5,0.0,0.54,0.35,negative
0.38,0.37,0.36,0.14,0.5,0.0,0.54,0.22,negative
0.3662167023268755,0.4149556031025005,0.4587389007756252,0.1550443968974993,0.5,0.0,0.51,0.2986501069806264,positive
