Mcg,Gvh,Alm,Mit,Erl,Pox,Vac,Nuc,Class
0.42,0.51,0.39,0.22,0.5,0.0,0.49,0.26,negative
0.4957080815459987,0.4871459592270006,0.5371242446379962,0.1914161630919975,0.5,0.0,0.5071459592270007,0.2585621223189981,positive
0.57,0.51,0.53,0.18,0.5,0.0,0.56,0.25,positive
0.58,0.53,0.5,0.53,0.5,0.0,0.47,0.31,negative
0.43,0.33,0.54,0.37,0.5,0.0,0.38,0.16,negative
0.45,0.57,0.38,0.28,0.5,0.0,0.53,0.31,negative
0.43,0.39,0.54,0.21,0.5,0.0,0.53,0.27,positive
0.59,0.51,0.47,0.21,0.5,0.0,0.47,0.22,negative
0.44,0.45,0.53,0.19,0.5,0.0,0.41,0.28,positive
0.3437399650350394,0.4696527050222978,0.4955654450095562,0.1314781849968146,0.5,0.0,0.5003472949777021,0.6118254799745168,positive
0.3196217254847454,0.3003782745152545,0.5696217254847453,0.3781086274237271,0.5,0.0,0.5007565490305091,0.2530261961220366,positive
0.25,0.36,0.58,0.3,0.5,0.0,0.58,0.31,positive
0.46,0.57,0.52,0.28,0.5,0.0,0.52,0.22,positive
0.59,0.46,0.48,0.46,0.5,0.0,0.49,0.22,negative
0.92,0.66,0.52,0.23,0.5,0.0,0.53,0.22,negative
0.264844811123574,0.3087112027808935,0.5538663916573195,0.1415991749719584,0.5,0.0,0.497422405561787,0.2264439860955324,positive
0.5993497409111821,0.599891623485197,0.4908670121184239,0.3004335060592119,0.5,0.0,0.5295664939407881,0.22,positive
0.6032923888222599,0.3855282592148399,0.5411793519629001,0.14447174078516,0.5,0.0,0.4478869631406402,0.2510565184296799,positive
0.8,0.69,0.53,0.33,0.5,0.0,0.51,0.22,negative
0.35,0.53,0.35,0.33,0.5,0.0,0.5,0.32,negative
0.4034956623064437,0.4509987606589839,0.4524969016474597,0.15,0.5,0.0,0.5285018590115241,0.48,positive
0.43,0.32,0.5,0.29,0.5,0.0,0.5,0.22,negative
0.92,0.61,0.4,0.22,0.5,0.0,0.54,0.22,negative
0.32,0.3,0.57,0.38,0.5,0.0,0.5,0.25,positive
0.51,0.51,0.43,0.87,0.5,0.0,0.52,0.22,negative
0.31,0.31,0.56,0.33,0.5,0.0,0.52,0.33,positive
0.3702110561164209,0.449437183689544,0.530070352038807,0.139929647961193,0.5,0.0,0.489929647961193,0.22,positive
0.35,0.32,0.31,0.16,0.5,0.0,0.56,0.22,negative
