Mcg,Gvh,Alm,Mit,Erl,Pox,Vac,Nuc,Class
0.53,0.42,0.58,0.29,0.5,0.0,0.5,0.22,negative
0.4509189794548255,0.3990810205451744,0.4332164280918894,0.2167835719081105,0.5,0.0,0.5090810205451745,0.4795405102725872,positive
0.37,0.58,0.5,0.22,0.5,0.0,0.47,0.22,positive
0.52,0.5,0.53,0.1,0.5,0.0,0.48,0.22,negative
0.28,0.51,0.55,0.19,0.5,0.0,0.57,0.22,negative
0.4040962761046259,0.377951861947687,0.5422888283138778,0.1681925522092518,0.5,0.0,0.52,0.2740962761046259,positive
0.51,0.58,0.54,0.29,0.5,0.0,0.53,0.22,negative
0.5,0.36,0.64,0.37,0.5,0.0,0.37,0.33,positive
0.42,0.24,0.34,0.16,0.5,0.0,0.5,0.22,negative
0.3,0.68,0.41,0.17,0.5,0.0,0.51,0.22,negative
0.67,0.46,0.58,0.3,0.5,0.0,0.57,0.27,positive
0.5,0.51,0.57,0.27,0.5,0.0,0.48,0.22,negative
0.4620642318018798,0.5392890431084589,0.4751605795046993,0.3627751886934208,0.5,0.0,0.51,0.3610321159009398,positive
0.48,0.515486160752018,0.5488573457963719,0.2966855925221768,0.5,0.0,0.5122285308407256,0.43,positive
0.34,0.4,0.3,0.23,0.5,0.0,0.51,0.22,negative
0.38,0.56,0.38,0.16,0.5,0.0,0.53,0.22,negative
0.45,0.46,0.61,0.2,0.5,0.0,0.62,0.22,negative
0.64,0.57,0.57,0.27,0.5,0.0,0.37,0.22,negative
0.5167296387220451,0.4875472290415338,0.5891824096805113,0.2140879515974436,0.5,0.0,0.4675472290415338,0.22,positive
0.4557315287376941,0.4721644109221176,0.6335671178155765,0.1771342356311529,0.5,0.0,0.3349698247090353,0.2849698247090353,positive
0.3641290887375976,0.2455054516501301,0.4858709112624023,0.1544945483498698,0.5,0.0,0.4962363708746745,0.22,positive
0.2820307700903793,0.1508123080361517,0.5152030770090379,0.1443907689728862,0.5,0.0,0.5195938459819242,0.6348738482169104,positive
0.57,0.49,0.61,0.26,0.5,0.0,0.52,0.22,positive
0.5016731222370174,0.3566537555259651,0.4958365611185087,0.1733462444740348,0.5,0.0,0.5124903166444739,0.2324903166444738,positive
0.4023745336293897,0.2964993781725197,0.4970624222715649,0.1953121113578248,0.5,0.0,0.51,0.22,positive
0.68,0.68,0.49,0.15,0.5,0.0,0.53,0.22,negative
0.4296674232714561,0.5831422086244662,0.538428895687767,0.29,0.5,0.0,0.4812385275836892,0.43,positive
0.77,0.74,0.37,0.29,0.5,0.0,0.45,0.22,negative
0.4,0.36,0.55,0.15,0.5,0.0,0.53,0.22,negative
0.45,0.43,0.51,0.24,0.5,0.0,0.54,0.33,negative
0.3227357746637236,0.31,0.5769810328849648,0.3469810328849648,0.5,0.0,0.5115094835575176,0.3172642253362763,positive
0.97,0.71,0.29,0.42,0.5,0.0,0.35,0.22,negative
0.39,0.65,0.57,0.19,0.5,0.0,0.44,0.25,negative
0.38,0.44,0.57,0.14,0.5,0.0,0.53,0.52,positive
0.5902636697449725,0.6673633025502749,0.539472660510055,0.1886816512751374,0.5,0.0,0.4794726605100549,0.5968359630603297,positive
0.51,0.56,0.62,0.24,0.5,0.0,0.52,0.51,positive
0.56,0.46,0.51,0.25,0.5,0.0,0.54,0.22,negative
0.69,0.54,0.55,0.23,0.5,0.0,0.73,0.22,negative
0.44,0.51,0.37,0.15,0.5,0.0,0.51,0.22,negative
0.37,0.3,0.62,0.43,0.5,0.0,0.44,0.39,negative
0.63,0.64,0.49,0.2,0.5,0.0,0.52,0.25,negative
0.5898318418536952,0.5803026846633484,0.56,0.2097982102244343,0.5,0.0,0.5401008948877829,0.33,positive
0.5089757923066467,0.4797439480766616,0.5789757923066466,0.2192318442299849,0.5,0.0,0.5002560519233383,0.2812802596166917,positive
