Mcg,Gvh,Alm,Mit,Erl,Pox,Vac,Nuc,Class
0.88,0.72,0.32,0.3,0.5,0.0,0.52,0.33,negative
0.879146139060452,0.777235907293032,0.376280791409322,0.347235907293032,0.5,0.0,0.432764092706968,0.227235907293032,positive
0.7530460044923237,0.735651331835892,0.51,0.27,0.5,0.0,0.4304213093742735,0.22,positive
0.7144242823316458,0.7091591058743671,0.5108408941256328,0.3905303529145573,0.5,0.0,0.4355757176683542,0.22,positive
0.7889959663682946,0.7955020168158528,0.4355020168158527,0.2481659943947157,0.5,0.0,0.5163319887894315,0.236506050447558,positive
0.77,0.7303192935858417,0.4901277174343366,0.4588505430909699,0.5,0.0,0.3796807064141583,0.22,positive
0.45,0.5,0.57,0.29,0.5,0.0,0.44,0.11,negative
0.7659616498926114,0.7284856187097293,0.4915143812902707,0.4549520623657642,0.5,0.0,0.3840383501073886,0.22,positive
0.51,0.5,0.54,0.11,0.5,0.0,0.6,0.22,negative
0.38,0.49,0.61,0.13,0.5,0.0,0.54,0.22,negative
0.57,0.53,0.6,0.28,0.5,0.0,0.52,0.45,negative
0.6319714305752033,0.571334858906179,0.4761805699858535,0.2581520005610569,0.5,0.0,0.4206365716690244,0.22,positive
0.48,0.51,0.57,0.24,0.5,0.0,0.5,0.22,negative
0.72,0.73,0.41,0.28,0.5,0.0,0.44,0.22,negative
0.5365539801405977,0.507490263017826,0.5753933635262364,0.2264044243158423,0.5,0.0,0.4273407071930706,0.22,positive
0.7580549391922717,0.7061098783845434,0.4820366261281811,0.4122197567690868,0.5,0.0,0.3959267477436377,0.22,positive
0.51,0.53,0.55,0.14,0.5,0.0,0.51,0.22,negative
0.7688171956589448,0.7911828043410553,0.5752687826357793,0.230394268113685,0.5,0.0,0.4807885362273701,0.2235484130231655,positive
0.769262392506236,0.7907376074937641,0.5770495700249437,0.230245869164588,0.5,0.0,0.48,0.22,positive
0.39,0.42,0.38,0.4,0.5,0.0,0.49,0.47,negative
0.8698003485347006,0.7744888114367332,0.3757108400285662,0.3198003485347006,0.5,0.0,0.4579552457469328,0.22,positive
0.62,0.6,0.54,0.22,0.5,0.0,0.54,0.27,negative
0.8402650715509593,0.8031566189660272,0.4346023926735609,0.3731566189660271,0.5,0.0,0.4068433810339729,0.2531566189660271,positive
0.771103440592848,0.7314712541237973,0.4892643729381013,0.4585287458762027,0.5,0.0,0.3803678135309493,0.2207356270618986,positive
0.7101865060758973,0.7161492048607179,0.5159626987848206,0.3236642890633848,0.5,0.0,0.4761492048607179,0.22,positive
